Title,Author,Rating,Language,Rating Count,Release Date,Genre,Rating Count Scaled,Rating Count Weighted
Aliens: Nightmare Asylum,Steve Perry,3.67,en-US,1118,1993,"Science Fiction;Horror;Science Fiction,Aliens;Fiction;Thriller;Action;Novels;Science Fiction Fantasy;Media Tie In;Science Fiction,Military Science Fiction",0.000221421508685248,0.221421508685248
The Omega Cage (Matador  #4),Steve Perry/Michael Reaves,3.78,eng,522,1988,"Science Fiction;Fiction;Fantasy;Combat,Martial Arts",9.17876980993856E-05,0.0917876980993856
The 97th Step (Matador  #5),Steve Perry,4.22,eng,744,1989,"Science Fiction;Fiction;Space,Space Opera;Combat,Martial Arts;Fantasy;Science Fiction Fantasy",0.000140074117478683,0.140074117478683
A Friar's Bloodfeud (Knights Templar  #20),Michael Jecks,4.1,eng,220,2006,"Historical,Medieval;Historical;Mystery,Historical Mystery;Mystery;Mystery,Crime;Historical,Historical Fiction;European Literature,British Literature",2.61007672320528E-05,0.0261007672320528
Fantasy Gone Wrong,Martin H. Greenberg/Brittiany A. Koren/Brian Stableford/Mickey Zucker Reichert/Fiona Patton/Jim C. Hines/Esther M. Friesner/Donald J. Bingle/Alan Dean Foster/Devon Monk/Phaedra M. Weldon/Christina F. York/Jana Paniccia/Josepha Sherman/Susan Sizemore/Michael Jasper/Janny Wurts/Lisanne Norman,3.45,eng,229,2006,"Fantasy;Short Stories;Humor;Fiction;Anthologies;Fantasy,Dragons;Science Fiction Fantasy;Fantasy,Fairy Tales",2.80583247744568E-05,0.0280583247744568
The Western Canon: The Books and School of the Ages,Harold Bloom,3.86,eng,2141,1995,"Nonfiction;Criticism,Literary Criticism;History;Literature;Criticism;Writing,Books About Books;Philosophy;Classics;Reference;Education",0.000443930549338498,0.443930549338498
Shakespeare: The Invention of the Human,Harold Bloom,4.02,eng,3001,1999,"Nonfiction;Criticism,Literary Criticism;Criticism;Literature;History;Reference;Biography;Poetry;Drama;Classics",0.000630986047834876,0.630986047834876
The American Religion,Harold Bloom,3.76,en-GB,288,2006,"Religion;Nonfiction;History;Religion,Christianity;Philosophy;Religion,Theology;Cultural;Criticism,Literary Criticism;Sociology;The United States Of America",4.08912019968827E-05,0.0408912019968827
American Caesar: Douglas MacArthur 1880-1964,William Manchester,4.15,eng,10014,1978,"Biography;History;Nonfiction;War,Military Fiction;North American Hi...,American History;Military,Military History;War,World War II;War;Cultural,Japan;Biography Memoir",0.00215635838615476,2.15635838615476
Meditations for Manifesting: Morning and Evening Meditations to Literally Create Your Heart's Desire,Wayne W. Dyer,4.02,eng,338,1995,"Self Help;Spirituality;Nonfiction;Audiobook;Spirituality,New Age;Inspirational",5.17665216769047E-05,0.0517665216769047
There's a Spiritual Solution to Every Problem,Wayne W. Dyer,4.27,eng,5738,2001,"Spirituality;Self Help;Nonfiction;Philosophy;Psychology;Inspirational;Self Help,Personal Development;Audiobook;Religion;Spirituality,New Age",0.00122630104711928,1.22630104711928
Spares,Michael Marshall Smith,4.13,eng,2566,1998,"Science Fiction;Fiction;Horror;Science Fiction,Cyberpunk;Science Fiction,Dystopia;Fantasy;Thriller;Science Fiction Fantasy;Speculative Fiction;Mystery",0.000536370766618685,0.536370766618685
One of Us,Michael Marshall Smith,4.04,eng,1302,1999,"Science Fiction;Fiction;Thriller;Mystery;Science Fiction,Cyberpunk;Fantasy;Speculative Fiction;Science Fiction Fantasy;Science Fiction,Dystopia;Mystery,Crime",0.000261442685107729,0.261442685107729
The Secret City (Pyrates  #1),Chris Archer,4.11,eng,231,2003,Adventure;Fiction;Childrens;Mystery,2.84933375616576E-05,0.0284933375616576
The Theory and Practice of Group Psychotherapy,Irvin D. Yalom/Molyn Leszcz,4.17,en-US,7888,2005,"Psychology;Nonfiction;Psychology,Counselling;Social Science,Social Work;Health,Mental Health;Medicine,Psychiatry;Textbooks;Academic,School;Reference;Academic,Grad School",0.00169393979336023,1.69393979336023
When Nietzsche Wept,Irvin D. Yalom,4.32,eng,25063,2005,"Psychology;Fiction;Philosophy;Historical,Historical Fiction;Novels;Literature;Literature,American;Historical;Roman;Contemporary",0.00542961210344778,5.42961210344778
Existential Psychotherapy,Irvin D. Yalom,4.39,en-US,3689,1980,"Psychology;Philosophy;Nonfiction;Psychology,Counselling;Medicine,Psychiatry;Self Help;Health,Mental Health;Death;Science;Psychology,Psychoanalysis",0.000780630446631979,0.780630446631979
Crown of Stars (Crown of Stars  #7),Kate Elliott,3.91,eng,2169,2007,"Fantasy;Fiction;Fantasy,Epic Fantasy;Science Fiction Fantasy;Epic;Adult;Fantasy,Magic;Historical,Medieval;Fantasy,High Fantasy;Adventure",0.00045002072835931,0.45002072835931
Crown Duel (Crown & Court #1-2),Sherwood Smith,4.19,eng,22971,2002,"Fantasy;Young Adult;Romance;Fiction;Young Adult,Young Adult Fantasy;Adventure;Fantasy,High Fantasy;Fantasy,Magic;Science Fiction Fantasy;Historical",0.00497458872803566,4.97458872803566
A Rose for the Crown,Anne Easter Smith,4.02,eng,4685,2006,"Historical,Historical Fiction;Fiction;Historical;European Literature,British Literature;Romance;Romance,Historical Romance;Historical,Medieval;Literature,15th Century;Historical,Plantagenet;English History,Tudor Period",0.000997266814658017,0.997266814658017
The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard/Gary Gianni/Patrice Louinet,4.3,eng,3875,2004,"Fantasy;Heroic Fantasy,Sword and Sorcery;Fiction;Pulp;Short Stories;Adventure;Classics;Anthologies;Science Fiction Fantasy;Horror",0.000821086635841661,0.821086635841661
Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,3.98,eng,747,2006,"History;Nonfiction;North American Hi...,American History;Military History,American Revolution;Historical;Cultural,Africa;Literature,American;American Revolution,American Revolutionary War;Cultural,African American;European Literature,British Literature",0.000140726636659485,0.140726636659485
Landscape and Memory,Simon Schama,4.17,eng,900,1996,"History;Nonfiction;Art;Environment,Nature;Philosophy;Art,Art History;Environment;Science,Natural History;Unfinished;Architecture",0.000174005114880352,0.174005114880352
The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age,Simon Schama,4.06,en-US,1783,1997,"History;Nonfiction;Art;History,European History;Art,Art History;Literature,17th Century;Economics;Cultural;Culture,Cultural Studies;Sociology",0.00036606326042954,0.36606326042954
The Feelings Book: The Care & Keeping of Your Emotions,Lynda Madison/Bonnie Timmons/Norm Bendell,4.16,eng,782,2002,"Nonfiction;Childrens;Parenting;Self Help;Health;Childrens,Middle Grade;Reference;Psychology;Childrens,Juvenile;Psychology,Counselling",0.0001483393604355,0.1483393604355
A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,Nancy Holyoke/Ali Douglass,4.14,en-GB,536,2006,"Nonfiction;Childrens,Middle Grade;Childrens;Reference,Guides;Economics,Finance;Currency,Money;How To;Reference",9.48327876097918E-05,0.0948327876097918
The Capricorn Stone,Madeleine Brent,3.91,eng,574,1983,"Romance;Fiction;Mystery;Historical,Historical Fiction;Historical;Gothic,Gothic Romance;Romance,Romantic Suspense;Adventure;Romance,Historical Romance;Suspense",0.000103098030566609,0.103098030566609
The Ethics of Ambiguity,Simone de Beauvoir/Bernard Frechtman,4.15,eng,4114,2000,"Philosophy;Nonfiction;Feminism;Classics;Cultural,France;Philosophy,Theory;Writing,Essays;Womens;Literature,20th Century;European Literature,French Literature",0.000873070663912166,0.873070663912166
She Came to Stay,Simone de Beauvoir,3.91,en-GB,2040,1995,"Fiction;Philosophy;Classics;Cultural,France;Feminism;European Literature,French Literature;Literature;Novels;Classics,Modern Classics;Literature,20th Century",0.000421962403584853,0.421962403584853
The Coming of Age,Simone de Beauvoir/Patrick O'Brian,3.88,en-GB,227,1996,"Philosophy;Nonfiction;Feminism;History;Sociology;Cultural,France;Anthropology;Psychology;Womens;Classics",2.76233119872559E-05,0.0276233119872559
A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,4.01,eng,235,1999,"Nonfiction;Cultural,France;Biography;Biography Memoir;Literature;Romance;Womens",2.93633631360594E-05,0.0293633631360594
La force de l'âge,Simone de Beauvoir,4.15,fre,192,1986,"Nonfiction;Biography;Philosophy;Autobiography,Memoir;Feminism;Biography,Autobiography;Cultural,France;Womens;Classics;European Literature,French Literature",2.00105882112405E-05,0.0200105882112405
Sudden Fiction International: 60 Short-Short Stories,Robert Shapard/James Thomas,3.76,en-US,306,1989,"Short Stories;Fiction;Anthologies;Literary Fiction;Academic,School;Academic,Read For School;Literature",4.48063170816906E-05,0.0448063170816906
Sudden Fiction: American Short-Short Stories,Robert Shapard/James Thomas,3.84,eng,476,1983,"Short Stories;Fiction;Anthologies;Literary Fiction;Contemporary;Academic,School;Short Stories,Short Story Collection;Language,Writing;Anthologies,Collections;Short Stories,Flash Fiction",8.17824039937654E-05,0.0817824039937654
The Wisdom of Life,Arthur Schopenhauer/Thomas Bailey Saunders,4.14,eng,1487,2004,"Philosophy;Nonfiction;Classics;Psychology;European Literature,German Literature;Self Help;Writing,Essays;Literature,19th Century;Self Help,Personal Development;Cultural,Germany",0.00030168136792381,0.30168136792381
For All Time (Time Travelers  #4),Caroline B. Cooney,3.9,eng,1618,2003,"Science Fiction,Time Travel;Young Adult;Historical,Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Historical;Young Adult,Teen;Childrens",0.000330174705485468,0.330174705485468
Wanted!,Caroline B. Cooney,3.69,en-US,1969,1997,"Young Adult;Mystery;Fiction;Thriller;Realistic Fiction;Suspense;Young Adult,Teen;Childrens;Thriller,Mystery Thriller;Horror",0.000406519449639222,0.406519449639222
The Time Travelers: Volume One,Caroline B. Cooney,3.94,en-US,302,2006,"Science Fiction,Time Travel;Young Adult;Historical,Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Adventure;Historical;Young Adult,Teen",4.39362915072889E-05,0.0439362915072889
Effigies (Faye Longchamp  #3),Mary Anna Evans,4.03,eng,460,2007,"Mystery;Fiction;History,Archaeology;Thriller,Mystery Thriller;Audiobook;Suspense;Mystery,Murder Mystery;American,Southern;Thriller;Mystery,Cozy Mystery",7.83023016961584E-05,0.0783023016961584
Stormie: A Story of Forgiveness and Healing,Stormie Omartian,4.4,eng,430,1997,"Christian;Biography;Nonfiction;Biography,Autobiography;Christian,Christian Living;Religion;Biography Memoir",7.17771098881452E-05,0.0717771098881452
The Orion Mystery: Unlocking the Secrets of the Pyramids,Robert Bauval/Adrian Geoffrey Gilbert,3.94,eng,1123,1995,"History;Nonfiction;Science;History,Ancient History;Northern Africa,Egypt;History,Archaeology;Religion;Pseudoscience,Conspiracy Theories;Science,Astronomy;Mystery",0.00022250904065325,0.22250904065325
Orion (Orion  #1),Ben Bova,3.72,eng,1386,1992,"Science Fiction;Fiction;Fantasy;Science Fiction,Time Travel;Audiobook;Science Fiction Fantasy;Adventure;Science Fiction,Alternate History;Anthologies,Collections;Speculative Fiction",0.000279713222170166,0.279713222170166
Rick Steves' Europe Through the Back Door,Rick Steves,4.24,eng,3569,2017,"Travel;Nonfiction;Reference;Adult;History;Adventure;Self Help;Cultural,Germany",0.000754529679399926,0.754529679399926
A Dangerous Man (Hank Thompson  #3),Charlie Huston,4.07,eng,2735,2006,"Fiction;Mystery,Crime;Mystery;Mystery,Noir;Thriller;Suspense;Thriller,Mystery Thriller;Pulp;Novels;Spy Thriller,Espionage",0.000573129347137159,0.573129347137159
Already Dead (Joe Pitt  #1),Charlie Huston,3.79,en-US,8447,2005,"Fantasy,Urban Fantasy;Paranormal,Vampires;Horror;Fantasy;Mystery;Fiction;Fantasy,Paranormal;Mystery,Noir;Mystery,Crime;Fantasy,Supernatural",0.00181552586738287,1.81552586738287
Caught Stealing (Hank Thompson  #1),Charlie Huston,4.04,eng,4797,2005,"Fiction;Mystery,Crime;Mystery;Thriller;Mystery,Noir;Suspense;Thriller,Mystery Thriller;Action;Pulp;Adventure",0.00102162753074127,1.02162753074127
Ultimate Annuals  Volume 2,Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving,3.21,eng,105,2007,"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Fiction;Fantasy;Graphic Novels Comics;Comics,Superheroes;Sequential Art",1.0875319680022E-06,0.0010875319680022
Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,3.97,eng,2594,2004,"Mystery,Crime;Fiction;Mystery;Thriller;Cultural,Ireland;Audiobook;European Literature,Irish Literature;Mystery,Noir;Thriller,Mystery Thriller;Suspense",0.000542460945639497,0.542460945639497
The Dead Yard (Michael Forsythe #2),Adrian McKinty,4.12,eng,1506,2006,"Mystery,Crime;Fiction;Thriller;Mystery;Audiobook;European Literature,Irish Literature;Cultural,Ireland;Thriller,Mystery Thriller;Mystery,Noir;Suspense",0.000305813989402219,0.305813989402218
The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,3.6,eng,861,2006,"Fantasy;Young Adult;Science Fiction;Fiction;Adventure;Audiobook;Romance;European Literature,Irish Literature;Science Fiction Fantasy;Action",0.000165522365529935,0.165522365529935
Spider Mountain (Cam Richter  #2),P.T. Deutermann,3.92,eng,461,2006,"Mystery;Thriller;Fiction;Suspense;Mystery,Crime;Audiobook;Mystery,Detective;Action;Thriller,Mystery Thriller",7.85198080897588E-05,0.0785198080897588
The Edge of Honor,P.T. Deutermann,3.97,eng,168,1995,"Fiction;War,Military Fiction;Thriller;Action;Historical,Historical Fiction",1.47904347648299E-05,0.0147904347648299
The Firefly,P.T. Deutermann,3.77,eng,317,2004,"Fiction;Thriller;Mystery;Thriller,Mystery Thriller;Politics;Suspense",4.71988874112955E-05,0.0471988874112955
Diary of a Spider,Doreen Cronin/Harry Bliss,4.25,en-US,8134,2005,"Childrens,Picture Books;Childrens;Animals;Fiction;Humor;Diary;Fantasy;Childrens,Juvenile;Family;Adventure",0.00174744636618593,1.74744636618593
The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,3.7,en-US,2762,2006,"Fantasy;Childrens;Young Adult;Fiction;Childrens,Middle Grade;Fantasy,Magic;Childrens,Juvenile;Audiobook;Adventure;Family",0.000579002019764371,0.579002019764371
Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis/Mark Bagley,3.7,eng,1474,2006,"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Marvel,Spider Man;Comics,Comic Book;Comics,Superheroes;Fiction;Graphic Novels Comics;Fantasy;Young Adult",0.000298853784807004,0.298853784807004
Ultimate Spider-Man  Volume 7,Brian Michael Bendis/Mark Bagley,4.1,eng,272,2006,"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Marvel,Spider Man;Sequential Art;Comics,Comic Book;Graphic Novels Comics;Comics,Superheroes;Fantasy;Comics Manga",3.74110996992757E-05,0.0374110996992757
Fables: 1001 Nights of Snowfall,Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,4.14,eng,13759,2006,"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Fantasy,Fairy Tales;Fiction;Graphic Novels Comics;Folk Tales,Fables;Comics,Comic Book;Fantasy,Urban Fantasy;Short Stories",0.00297091983018841,2.97091983018841
Cold Fire / Hideaway / The Key to Midnight,Dean Koontz/Leigh Nichols,4.18,eng,19670,2000,"Horror;Fiction;Mystery;Thriller;Suspense;Literature,American;Fantasy;Criticism;Contemporary;Fantasy,Paranormal",0.00425660012276061,4.25660012276061
Fables  Vol. 8: Wolves,Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,4.27,eng,18799,2006,"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Graphic Novels Comics;Fiction;Fantasy,Fairy Tales;Folk Tales,Fables;Fantasy,Urban Fantasy;Comics,Comic Book;Adult",0.00406715205393463,4.06715205393463
Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,4.29,eng,26055,2004,"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Fiction;Graphic Novels Comics;Fantasy,Fairy Tales;Folk Tales,Fables;Fantasy,Urban Fantasy;Comics,Comic Book;Adult",0.00564537844589942,5.64537844589942
Fables  Vol. 1: Legends in Exile,Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,3.97,eng,119292,2002,"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Fiction;Graphic Novels Comics;Fantasy,Fairy Tales;Mystery;Comics,Comic Book;Fantasy,Urban Fantasy;Folk Tales,Fables",0.0259250220660236,25.9250220660236
Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,4.09,eng,15575,2006,"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Graphic Novels Comics;Fantasy,Fairy Tales;Fiction;Folk Tales,Fables;Fantasy,Urban Fantasy;Comics,Comic Book;Adult",0.00336591144096681,3.36591144096681
Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,4.28,eng,21472,2006,"Sequential Art,Graphic Novels;Sequential Art,Comics;Fantasy;Fiction;Graphic Novels Comics;Fantasy,Fairy Tales;Folk Tales,Fables;Comics,Comic Book;Fantasy,Urban Fantasy;Adult",0.0046485466440286,4.6485466440286
